merchant_id,period,district_id,mcc,period_revenue,period_transaction_count,period_distinct_customers,POI_count,POI_diversity,merchant_district_mean_household_income,revenue_change,transaction_change,customer_change,mcc_median_revenue_change,mcc_median_transaction_change,mcc_median_customer_change,customer_age_mean,customer_age_median,customer_income_mean,customer_income_median,customer_gender_entropy,number_of_customer_work_districts,customer_work_district_entropy,number_of_customer_home_districts,customer_home_district_entropy,customer_job_type_entropy,customer_education_entropy,customer_marital_status_entropy,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector__centrality,merchant_district_population,merchant_ego_net_mcc_entropy,merchant_ego_net_geo_entropy,revenue_label,transaction_label,customer_label,sum_labels,performance_label
527,1,77,5541,31945.9,239,94,104,0.945299013,3197,-0.330377294,-0.221757322,-0.159574468,-0.094470234,-0.058823529,-0.076923077,38.74468085,37.5,3624.397128,2000,0.45622322,23,2.569907076,23,2.447507055,0.726770155,1.593656568,0.69112135,360,2159.278845,0.000263783,0.008731475,748483,1.072676479,2.759803731,0,0,0,0,poorly-performing
528,1,123,5541,86816.59,224,73,82,1.037750062,4188,-0.055343109,-0.214285714,-0.205479452,-0.094470234,-0.058823529,-0.076923077,40.08219178,39,2548.799041,2000,0.31595809,16,2.04292123,16,1.980165691,0.914125297,1.472132177,0.589480592,233,696.7010803,0.000257334,0.007267976,442694,1.038338861,2.413345159,1,0,0,1,medium-performing
529,1,123,5691,14033.18,219,165,118,1.312533222,4188,0.012601563,0.132420091,0.096969697,-0.033028781,-0.022058824,-0.013157895,38.49090909,39,2393.782848,1860,0.613409849,27,2.163232972,18,1.400460862,0.737939434,1.335353491,0.578700434,369,1885.533713,0.000263158,0.023117481,442694,1.025665168,1.851380346,1,1,1,3,well-performing
530,1,50,5691,7039.43,123,108,113,1.588851705,9025,0.301263028,0.113821138,0.083333333,-0.033028781,-0.022058824,-0.013157895,35.64814815,34,2537.66287,2000,0.551932062,22,2.543335603,17,2.187444056,0.791634725,1.374835528,1.040661364,321,1290.473038,0.000259471,0.023579487,451453,0.722445226,2.21451496,1,1,1,3,well-performing
531,1,96,5541,21046.03,166,45,165,1.553948392,4120,-0.499938468,-0.469879518,-0.222222222,-0.094470234,-0.058823529,-0.076923077,39.17777778,39,4578.733333,2500,0.579914971,12,2.140877411,9,1.642450791,1.214320554,1.459749823,0.579914971,168,317.358427,0.000240038,0.009516151,463433,1.057006616,1.962680661,0,0,0,0,poorly-performing
532,1,60,5411,4145.96,107,32,121,1.049211455,3671,0.145741879,0.224299065,-0.09375,0.177622795,0.10140376,0.055555556,41.46875,42,3112.259063,2490,0.594129823,11,2.027058534,6,0.775210167,0.873980964,1.205163416,0.805913433,110,309.3938971,0.000241838,0.001339864,243474,1.027355009,1.747738786,0,1,0,1,medium-performing
533,1,70,5411,3230.14,183,16,57,1.67169237,3480,0.014076789,-0.224043716,0.1875,0.177622795,0.10140376,0.055555556,46,46,2364.25,1703,0.482577365,10,2.06364857,5,0.908908235,1.244016196,1.276719205,0.463413259,34,26.94707695,0.000218531,0.000298622,274197,0.834680385,1.323578071,0,0,1,1,medium-performing
534,1,77,5541,47512.62,265,42,82,0.964630762,3197,-0.165427417,-0.245283019,-0.071428571,-0.094470234,-0.058823529,-0.076923077,37.54761905,36.5,3584.333333,2593,0.257318441,16,2.309915397,9,1.572372232,0.739783164,1.274382786,0.518913629,157,378.2045029,0.000253485,0.002318169,748483,0.951686713,2.516747653,0,0,1,1,medium-performing
535,1,42,5541,18729.59,197,88,82,1.255281761,3024,-0.24786234,-0.228426396,-0.056818182,-0.094470234,-0.058823529,-0.076923077,37.67045455,37,2484.261364,1701,0.330047961,24,2.476935582,20,1.756306105,0.732239581,1.315121284,0.614722412,274,1548.626746,0.000259808,0.004976875,846492,0.996670591,2.522973149,0,0,1,1,medium-performing
536,1,42,5541,12766.33,138,70,48,0.914579018,3024,0.305138595,0.282608696,0.185714286,-0.094470234,-0.058823529,-0.076923077,36.9,35,2657.371429,2075,0.292508268,22,2.511547116,18,2.287745746,0.770292024,1.403668973,0.676416365,292,1054.828902,0.000259471,0.005324568,846492,1.034736934,2.624046568,1,1,1,3,well-performing
537,1,77,5411,3226.29,84,11,122,1.060411288,3197,-0.286133609,-0.226190476,0,0.177622795,0.10140376,0.055555556,38.18181818,39,2838.090909,2000,0.304635897,8,1.893787432,3,0.600165773,0.304635897,1.090059359,-1.00E-07,35,26.69314869,0.000222866,0.000401294,748483,1.015757297,1.955968613,0,0,0,0,poorly-performing
538,1,100,5691,26932.32,375,276,291,1.584368736,3019,-0.054861594,-0.072,-0.083333333,-0.033028781,-0.022058824,-0.013157895,35.72463768,35,3047.45808,2000,0.693120725,33,2.923263438,24,2.022429603,0.777628791,1.479073039,0.842213806,564,2872.737125,0.000266809,0.033802009,497959,0.902655305,2.395840773,0,0,0,0,poorly-performing
539,1,160,5541,36266.62,381,118,94,1.29743239,5772,0.109861079,0.139107612,-0.042372881,-0.094470234,-0.058823529,-0.076923077,39.94067797,39.5,3598.29661,2500,0.42709366,19,2.243208536,12,1.334829552,1.025810873,1.3824846,0.822920641,289,1021.149193,0.000257467,0.026755359,497586,1.056364736,2.101506526,1,1,1,3,well-performing
540,1,82,5691,23264.23,332,257,144,1.217194289,4670,-0.054204244,0.009036145,-0.019455253,-0.033028781,-0.022058824,-0.013157895,36.17509728,35,2538.597471,2000,0.684880296,29,2.821899942,24,1.758640711,0.905287418,1.475282517,0.852343545,455,2196.529338,0.00026455,0.028168648,381114,0.947699952,2.200381408,0,1,0,1,medium-performing
541,1,123,5411,8682.02,302,70,74,1.562073035,4188,-0.174739289,-0.221854305,-0.157142857,0.177622795,0.10140376,0.055555556,40.24285714,40.5,2320.187143,2000,0.500402224,13,1.702976623,7,0.586944783,1.0923931,1.481353325,0.451766783,152,323.6306521,0.000250941,0.006724008,442694,0.973987567,1.34971654,0,0,0,0,poorly-performing
542,1,82,5691,13103.86,117,94,144,1.217194289,4670,0.024317262,0.239316239,0.20212766,-0.033028781,-0.022058824,-0.013157895,36.73404255,36,77710.18489,2500,0.678590014,24,2.760425913,21,2.112543303,1.089507847,1.394208951,0.863572342,307,900.1559875,0.000259605,0.012657257,381114,0.806952003,2.404145753,1,1,1,3,well-performing
543,1,82,5691,84820.14,1050,649,13,1.031767111,4670,-0.070911578,-0.037142857,-0.053929122,-0.033028781,-0.022058824,-0.013157895,37.49306626,37,2607.012866,2000,0.616373854,36,2.872908618,32,1.793907468,0.837668108,1.420058694,0.608051151,692,5139.844812,0.000268456,0.050689213,381114,1.067218967,2.258774325,0,0,0,0,poorly-performing
544,1,96,5541,38012.78,545,166,32,1.616117514,4120,-0.176662165,-0.168807339,-0.15060241,-0.094470234,-0.058823529,-0.076923077,39.28915663,38.5,3730.156446,2442.5,0.498727446,23,2.294023713,15,1.337214476,1.104866568,1.343995386,0.777040267,355,1608.696115,0.000259202,0.03855889,463433,1.071127587,2.041677974,0,0,0,0,poorly-performing
545,1,88,5411,8050.63,250,12,106,0.766427058,3662,0.025357022,-0.132,0,0.177622795,0.10140376,0.055555556,39,39,3640.25,2725,0.636513968,10,2.210252578,7,1.748154757,0.959614494,1.126928395,0.286835783,63,45.39843639,0.000244978,0.000955549,435682,1.074530951,2.752234301,0,0,0,0,poorly-performing
546,1,123,5691,58251.19,713,432,103,1.34960657,4188,-0.067920844,-0.037868163,-0.027777778,-0.033028781,-0.022058824,-0.013157895,38.36342593,38,2680.565046,2000,0.590842046,32,2.308469939,27,1.473143482,0.751765074,1.391214106,0.57990212,634,4818.969891,0.000270197,0.051663204,442694,1.059493785,2.036134473,0,0,0,0,poorly-performing
547,1,42,5411,4873.63,117,24,36,1.793009667,3024,0.27942827,0.196581197,0.208333333,0.177622795,0.10140376,0.055555556,35.91666667,35.5,1952.479167,1949,0.376769961,13,2.232054284,5,0.681609769,0.173205007,0.731514708,0.709712702,70,128.8510872,0.000240732,0.001191116,846492,0.997837978,1.69463977,1,1,1,3,well-performing
548,1,9,5411,2860.1,82,14,43,1.093434399,3693,0.237659522,-0.012195122,0.357142857,0.177622795,0.10140376,0.055555556,38.57142857,37,2341.928571,1850,0.410116118,8,1.908534482,4,1.197339734,0.509137044,0.876005466,0.257318441,58,47.63859703,0.000236686,0.001664455,251087,1.083003663,1.927445262,1,0,1,2,medium-performing
549,1,100,5411,1972.91,84,18,238,1.091732106,3019,1.517930367,1.035714286,0.777777778,0.177622795,0.10140376,0.055555556,39.11111111,39.5,2090.5,1967.5,0.590842046,11,2.197223477,4,0.760754859,0.425848149,1.522954468,0.425848149,76,69.19084486,0.000241779,0.001308482,497959,1.00914148,1.854045984,1,1,1,3,well-performing
550,1,82,5411,2528.65,87,26,46,1.531000336,4670,-0.108987009,0.126436782,0.115384615,0.177622795,0.10140376,0.055555556,39.65384615,40,2311.038462,2072.5,0.540203942,13,2.375147951,4,0.484389716,1.097112295,0.992127436,0.324508087,70,94.38725687,0.000242131,0.001815893,381114,1.061334942,1.671379772,0,1,1,2,medium-performing
551,1,123,5691,15913.71,99,90,118,1.312533222,4188,0.088362802,-0.121212121,-0.188888889,-0.033028781,-0.022058824,-0.013157895,38.78888889,38,2851.307444,2490,0.680998943,18,2.240437547,18,1.610894254,1.06304032,1.28276743,0.72329087,262,699.9751226,0.000258465,0.012404445,442694,1.02833414,1.995811404,1,0,0,1,medium-performing
552,1,123,5411,9042.2,246,44,139,1.214685102,4188,0.130328902,0.048780488,0.068181818,0.177622795,0.10140376,0.055555556,38.5,38,2510.205455,1869,0.562334945,13,1.951095913,11,1.315379553,0.702408327,1.511236739,0.789218568,137,327.7417267,0.000249563,0.003573949,442694,1.013276168,1.902855194,0,0,1,1,medium-performing
553,1,33,5411,2195.04,69,36,790,1.401007452,10560,-0.060641264,0.028985507,0.277777778,0.177622795,0.10140376,0.055555556,41.5,42,2638.361111,2125,0.668248278,7,1.374869773,12,2.018103192,1.088069503,1.293851899,1.214136319,203,606.6372339,0.000256542,0.006543334,185447,1.01927592,2.322341663,0,0,1,1,medium-performing
554,1,61,5411,4115.21,169,65,539,1.112549214,6987,0.781566433,0.532544379,0.276923077,0.177622795,0.10140376,0.055555556,38.75384615,37,2645.230769,2300,0.693028633,18,2.557971201,17,1.896763423,0.974627139,1.333631474,0.873556208,229,1045.660814,0.000258465,0.009675224,533570,0.95405715,2.316477773,1,1,1,3,well-performing
555,1,100,5411,14277.35,413,94,432,1.582779802,3019,-0.174678074,-0.317191283,-0.042553191,0.177622795,0.10140376,0.055555556,38.64893617,37.5,2294.897128,1630,0.67469917,24,2.594536351,12,1.523867024,1.010035087,1.445407802,0.805820508,241,973.2337201,0.000257931,0.006203002,497959,1.026907468,2.102118948,0,0,0,0,poorly-performing
556,1,33,5411,21549.64,271,33,244,1.953805095,10560,-0.145841415,-0.132841328,0.060606061,0.177622795,0.10140376,0.055555556,43.90909091,43,3083,3000,0.655481574,9,1.7112595,12,1.830790322,1.050075099,1.220089969,0.856384968,119,204.6477724,0.000250188,0.003290474,185447,1.001114189,1.751905899,0,0,1,1,medium-performing
557,1,115,5411,17634.15,430,80,484,1.625845288,7822,0.108141872,0.120930233,-0.0875,0.177622795,0.10140376,0.055555556,38.3,37,2604.05,2075,0.693146981,21,2.144376052,18,2.015358381,1.06365217,1.283435924,1.060475411,258,941.6547046,0.000258331,0.010900685,274196,0.935219746,1.852330553,0,1,0,1,medium-performing
558,1,115,5411,10299.13,430,76,587,1.587017387,7822,-0.170722187,-0.272093023,0.013157895,0.177622795,0.10140376,0.055555556,41.30263158,41,2880.618421,2000,0.690027392,20,1.884319414,16,1.593911236,1.030157921,1.161531586,0.956142627,221,614.6924805,0.000256016,0.009067308,274196,0.914595056,1.573600304,0,0,0,0,poorly-performing
559,1,123,5691,16009.18,244,190,118,1.312533222,4188,-0.236248827,-0.151639344,-0.136842105,-0.033028781,-0.022058824,-0.013157895,36.85789474,36,2887.926316,2000,0.668511877,25,2.168446682,19,1.491719804,0.657004458,1.395146604,0.786733271,439,1953.193753,0.000263574,0.029244417,442694,1.009410766,2.030034193,0,0,0,0,poorly-performing
560,1,115,5411,9577.81,209,55,772,1.069797006,7822,-0.053610376,-0.033492823,0,0.177622795,0.10140376,0.055555556,42.61818182,43,3153.444727,1750,0.655481574,12,1.214175553,19,2.315593299,0.941955631,1.462379172,1.016680352,208,718.1395447,0.000257467,0.005660004,274196,0.957383408,1.798065218,0,0,0,0,poorly-performing
561,1,123,5411,27539.99,464,236,118,1.312533222,4188,0.254037855,0.295258621,0.118644068,0.177622795,0.10140376,0.055555556,38.48728814,37,3022.825466,2031,0.584435133,25,2.30642613,25,1.628501945,0.847588308,1.421621948,0.643611131,537,3061.217716,0.00026738,0.035621517,442694,1.058786638,2.107936088,1,1,1,3,well-performing
562,1,123,5691,3917.27,85,66,103,1.34960657,4188,-0.245040551,-0.223529412,-0.227272727,-0.033028781,-0.022058824,-0.013157895,36.22727273,34,2776.287879,2100,0.636513968,13,1.991563157,14,1.675196353,0.906665638,1.175990957,0.782479688,250,724.4035953,0.000257931,0.012383273,442694,0.973118361,2.128075658,0,0,0,0,poorly-performing
563,1,77,5411,3762.27,96,18,93,1.37601137,3197,0.168666789,-0.208333333,0.222222222,0.177622795,0.10140376,0.055555556,35,36,2087.555556,1900,0.450561009,11,2.245170489,7,1.233766625,0.425848149,0.973648523,0.556646604,85,173.334547,0.000249066,0.000944153,748483,1.08579067,2.634030903,0,0,1,1,medium-performing
564,1,63,5541,26885.41,216,87,12,1.198849313,3637,0.513872022,0.421296296,0.126436782,-0.094470234,-0.058823529,-0.076923077,36.88505747,35,2973.034483,2000,0.5098155,13,1.767473287,7,0.93066559,1.069271287,1.300585566,0.771776575,228,578.4249041,0.000252525,0.016292198,699901,1.066936143,1.754018293,1,1,1,3,well-performing
565,1,82,5691,20480.92,149,116,14,1.028513764,4670,0.094739885,0.308724832,0.198275862,-0.033028781,-0.022058824,-0.013157895,38.06034483,36,3765.132069,2300,0.675053042,30,2.936213545,22,2.225919136,1.040328341,1.405625068,0.786815633,393,1796.978184,0.00026448,0.017361209,381114,0.941536747,2.619251863,1,1,1,3,well-performing
566,1,61,5411,3896.55,114,19,104,1.482967045,6987,0.619843195,0.51754386,0.684210526,0.177622795,0.10140376,0.055555556,40.42105263,39,3402.263158,1650,0.680629288,7,1.732551388,6,1.201558555,1.382718023,1.191903488,0.576333928,99,109.4100715,0.000238834,0.005191541,533570,1.084886211,1.839396683,1,1,1,3,well-performing
567,1,123,5411,3911.24,156,46,180,1.038309739,4188,0.238694123,0.096153846,-0.195652174,0.177622795,0.10140376,0.055555556,38.7173913,38.5,2293.355,2000,0.523586137,10,1.495330154,6,0.518717867,0.416932706,1.327041077,0.4264613,93,72.00942296,0.000246609,0.00409769,442694,0.980857696,1.235742162,1,0,0,1,medium-performing
568,1,160,5411,2460.32,170,24,159,1.03696855,5772,0.340947519,0.147058824,-0.333333333,0.177622795,0.10140376,0.055555556,42.25,39.5,3677.25,3000,0.679193066,10,2.116530054,4,0.514096297,1.290432954,1.18469056,0.674975147,88,105.9092341,0.000244738,0.006915804,497586,0.915918096,1.484276724,1,1,0,2,medium-performing
569,1,82,5411,3810.42,171,20,96,1.146741798,4670,0.226148299,0.040935673,0.1,0.177622795,0.10140376,0.055555556,36.85,34,2527.95,2000,0.500402224,7,1.591092205,4,0.587500531,1.079076825,1.444645569,0.500402224,94,71.16690003,0.000244081,0.003090726,381114,1.038531281,1.768803929,1,0,1,2,medium-performing
570,1,63,5541,16943.73,199,110,145,1.329753691,3637,0.134668695,0.185929648,-0.090909091,-0.094470234,-0.058823529,-0.076923077,38.10909091,38,3215.618182,2000,0.381168993,18,2.254649465,16,2.077252739,0.86776102,1.561643467,0.795891172,289,878.1993348,0.000254907,0.017016866,699901,1.015126251,2.237962958,1,1,0,2,medium-performing
571,1,31,5411,2888.85,69,25,90,1.639071505,2372,1.016404452,1.855072464,0.08,0.177622795,0.10140376,0.055555556,38.2,33,2001.3272,1500,0.366924791,4,0.498758066,3,0.334220846,0.711386057,1.201681419,0.500402224,37,19.39800911,0.000220897,0.000296982,180524,1.075635585,0.889295526,1,1,1,3,well-performing
572,1,63,5541,16618.25,121,57,136,1.592703836,3637,0.310593474,0.20661157,-0.105263158,-0.094470234,-0.058823529,-0.076923077,38.31578947,38,2918.736842,2000,0.372480518,18,2.195166851,13,1.484704982,1.011308505,1.497537247,1.031133955,235,779.8378529,0.000257069,0.013257219,699901,1.010068821,2.214528537,1,1,0,2,medium-performing
573,1,63,5541,69316.31,577,183,66,1.693886462,3637,-0.318735951,-0.097053726,-0.054644809,-0.094470234,-0.058823529,-0.076923077,38.06557377,36,2972.295082,2079,0.471890086,24,1.930297541,17,1.221354274,0.901023074,1.389679934,0.744926634,358,1460.111807,0.000259943,0.028065965,699901,1.045000846,2.013220981,0,0,1,1,medium-performing
574,1,100,5411,3376.91,112,27,155,1.406950892,3019,0.082664329,0.151785714,0.037037037,0.177622795,0.10140376,0.055555556,40.59259259,40,2479.222222,2000,0.572280499,11,2.140088575,3,0.522171541,1.101207413,1.431291232,0.674520811,77,49.26525902,0.00023872,0.002072108,497959,1.08319174,1.515922187,0,1,0,1,medium-performing
575,1,63,5411,1775.44,123,19,140,1.355837645,3637,0.192915559,0.12195122,-0.052631579,0.177622795,0.10140376,0.055555556,34.36842105,34,1989.684211,1900,0.576333928,7,1.486123429,4,0.609627024,0.733541349,1.430102405,0.658109788,84,84.90328932,0.000239578,0.003732532,699901,1.025533179,1.483858498,1,1,0,2,medium-performing
576,1,100,5691,9569.95,149,116,402,1.58331045,3019,-0.336664246,-0.208053691,-0.215517241,-0.033028781,-0.022058824,-0.013157895,36.92241379,36,2305.364914,1550,0.667813411,28,2.745199762,15,1.778504833,0.672861133,1.551738867,0.862494792,246,914.6160988,0.000257268,0.006602238,497959,0.996580175,2.090278605,0,0,0,0,poorly-performing
577,1,123,5691,3708.2,77,63,178,1.597469252,4188,0.068027614,0.051948052,0.079365079,-0.033028781,-0.022058824,-0.013157895,39.57142857,41,2550.988413,1750,0.664528239,14,2.161484903,7,0.871199381,0.671019244,1.42194071,0.662654697,151,259.750166,0.00025,0.005745917,442694,0.984040984,1.556833382,1,1,1,3,well-performing
578,1,81,5691,4060.58,68,60,42,1.6580091,4674,0.060025908,0.014705882,0.066666667,-0.033028781,-0.022058824,-0.013157895,35.98333333,36,2811.458333,2500,0.6656722,17,2.56398659,17,2.028132704,0.890057679,1.299093886,0.788147771,275,1198.635398,0.000260213,0.004264728,598454,1.061776165,2.651638195,1,1,1,3,well-performing
579,1,70,5411,4306.59,98,37,106,1.315701229,3480,0.079722007,-0.040816327,0.081081081,0.177622795,0.10140376,0.055555556,37.02702703,36,3950.258919,1900,0.583527272,12,1.769013652,5,0.726645719,0.793532202,1.398652816,0.834367873,91,87.52717662,0.000247097,0.00221193,274197,1.078753695,1.530817521,0,0,1,1,medium-performing
580,1,123,5541,46088.84,508,151,148,1.440638418,4188,-0.208639228,-0.088582677,0.01986755,-0.094470234,-0.058823529,-0.076923077,38.85430464,39,2997.160861,2000,0.337984838,24,2.122346821,17,1.752626866,1.005589544,1.203354911,0.717200754,364,1461.734941,0.000261849,0.018131601,442694,1.065768482,2.166130096,0,0,1,1,medium-performing
581,1,42,5411,11357.69,466,74,86,1.135802024,3024,0.115503241,0.096566524,0.027027027,0.177622795,0.10140376,0.055555556,41.27027027,40,2330.75,2000,0.669586635,26,2.686998635,12,1.318183402,0.855604974,1.357085417,0.65636571,164,464.8544998,0.000249066,0.004998162,846492,0.967407381,1.702506846,0,0,0,0,poorly-performing
582,1,42,5411,6831.21,190,28,59,0.92832297,3024,-0.078526352,-0.031578947,-0.071428571,0.177622795,0.10140376,0.055555556,38.25,36.5,3027.642857,1901.5,0.410116118,12,2.144590467,5,0.900280643,0.707108963,1.309468323,0.558647457,117,225.2820697,0.000245761,0.001646328,846492,1.08959524,2.153003279,0,0,0,0,poorly-performing
583,1,77,5411,4999.06,149,30,160,1.394370928,3197,-0.084503887,-0.375838926,0.066666667,0.177622795,0.10140376,0.055555556,38.46666667,37.5,2712.133333,1600,0.392674267,13,2.181395962,6,0.904898259,0.929120986,1.307814689,0.657157561,77,67.56981652,0.000237699,0.001367831,748483,1.024503811,1.551554031,0,0,1,1,medium-performing
584,1,4,5541,14452.25,135,83,24,1.076810283,6577,0.147118961,0.162962963,0.120481928,-0.094470234,-0.058823529,-0.076923077,37.3253012,37,5116.168675,2500,0.453778342,16,2.096556124,10,1.723283068,1.009820924,1.36808446,0.720507514,258,748.254011,0.000253165,0.023351678,423372,1.081002754,1.968541422,1,1,1,3,well-performing
585,1,160,5691,14535.75,178,135,148,1.12856157,5772,-0.188246221,-0.213483146,-0.192592593,-0.033028781,-0.022058824,-0.013157895,35.60740741,33,3309.470296,2200,0.587268833,20,2.559417534,16,1.905584552,0.890617396,1.262380147,1.006690412,369,1332.611987,0.000260688,0.053600396,497586,0.823864161,2.027602333,0,0,0,0,poorly-performing
586,1,160,5691,9353.2,122,100,16,1.246829642,5772,-0.047864902,-0.163934426,-0.18,-0.033028781,-0.022058824,-0.013157895,36.7,35.5,3144.3367,2037,0.6859296,21,2.661254898,16,1.993388409,0.974728827,1.304594013,1.001648409,328,1125.796929,0.000257599,0.040087535,497586,0.84215283,2.058444769,0,0,0,0,poorly-performing
587,1,160,5691,21527.61,244,177,148,1.12856157,5772,-0.424935699,-0.319672131,-0.209039548,-0.033028781,-0.022058824,-0.013157895,34.59887006,32,3008.996215,2000,0.619686862,24,2.649742282,16,1.848286672,0.911279052,1.142635987,0.969563263,404,1701.606036,0.000261233,0.058934082,497586,0.848065909,2.030920307,0,0,0,0,poorly-performing
588,1,160,5691,49066.87,345,221,148,1.12856157,5772,0.036373423,0.063768116,0.126696833,-0.033028781,-0.022058824,-0.013157895,35.82352941,34,4352.369955,2400,0.666278242,29,2.713177414,20,2.006166288,1.056365987,1.279716081,0.979712304,456,1731.395589,0.000262467,0.071981608,497586,0.897838725,2.186686909,1,1,1,3,well-performing
589,1,79,5411,2576.24,95,15,79,1.015659502,2847,0.467192498,0.010526316,0.466666667,0.177622795,0.10140376,0.055555556,36.53333333,38,1907.2,1500,0.244929827,9,1.968692309,1,-1.00E-07,0.244929827,1.586784108,0.244929827,32,11.55535482,0.000227531,0.000452601,454569,1.085188313,1.519062388,1,0,1,2,medium-performing
590,1,42,5411,3300.17,183,40,30,1.185593078,3024,0.104215843,-0.136612022,-0.075,0.177622795,0.10140376,0.055555556,38.425,37,2515.35,2000,0.630580828,16,2.307515984,6,0.826359032,0.74396331,1.233407359,0.568423318,96,106.4541779,0.000240674,0.002784865,846492,0.955415356,1.528541595,0,0,0,0,poorly-performing
591,1,65,5541,6580.24,110,28,29,1.401584066,3055,0.223200066,0.045454545,0.392857143,-0.094470234,-0.058823529,-0.076923077,38.64285714,36,1488.559643,1283,0.340499578,7,1.466691094,6,0.854017184,0.65759855,1.189180348,0.638911116,66,68.23557684,0.000217202,0.002635735,698260,1.076935272,1.359872473,1,1,1,3,well-performing
592,1,50,5541,21244.12,278,104,94,1.896123862,9025,0.075512189,0.208633094,-0.076923077,-0.094470234,-0.058823529,-0.076923077,38.33653846,36,5186.732788,2500,0.395066921,21,2.365590675,17,2.130999683,1.015796494,1.433269258,0.723379696,382,2735.606707,0.000263783,0.028216518,451453,1.047267043,2.437068854,1,1,1,3,well-performing
593,1,86,5541,21675.64,264,78,41,0.959584983,2187,0.191241873,0.056818182,0,-0.094470234,-0.058823529,-0.076923077,35.80769231,35.5,3428.74359,2000,0.330680431,20,2.311305382,10,1.25530568,0.738713003,1.357592015,0.796883439,180,444.7516191,0.000254259,0.004297144,528514,1.002958217,2.429929357,1,1,1,3,well-performing
594,1,63,5411,3735.51,89,19,117,0.936877786,3637,-0.025107683,0.02247191,0.052631579,0.177622795,0.10140376,0.055555556,39.15789474,41,3683.684211,2000,0.436162125,8,1.48322016,4,0.609627024,1.083172309,1.236792501,0.826404922,71,72.83804055,0.000242072,0.001997619,699901,0.944144319,2.047682258,0,0,0,0,poorly-performing
595,1,160,5691,15773.13,266,191,148,1.12856157,5772,0.134037442,-0.090225564,0.031413613,-0.033028781,-0.022058824,-0.013157895,38.42931937,37,3493.358115,2500,0.693133275,30,2.758520568,17,1.849528024,1.031365764,1.298184396,0.837855755,476,2112.932183,0.000262674,0.070041841,497586,0.953831141,2.047804123,1,0,1,2,medium-performing
596,1,100,5411,4397.03,157,25,194,1.105423931,3019,0.402407989,0.127388535,0.72,0.177622795,0.10140376,0.055555556,39.04,38,3197.6316,2277,0.653417995,14,2.310716108,4,0.690456131,0.711386057,0.793816552,0.529643203,62,50.06043553,0.000234852,0.00112972,497959,1.049934532,1.570933471,1,1,1,3,well-performing
597,1,160,5691,8478.55,112,86,41,1.529446695,5772,0.155879248,0.142857143,0.11627907,-0.033028781,-0.022058824,-0.013157895,36.06976744,34,2865.313953,2000,0.679837421,19,2.334784964,16,1.749816179,0.891494205,1.302855088,0.949348069,285,1020.488705,0.00026001,0.024065628,497586,1.010006797,2.032983945,1,1,1,3,well-performing
598,1,65,5541,63547.57,191,9,126,1.388401703,3055,-0.114626728,-0.12565445,0.333333333,-0.094470234,-0.058823529,-0.076923077,41.77777778,39,3254.222222,2500,-1.00E-07,7,1.831019781,4,1.214889254,1.427060543,1.368921961,0.529705999,34,20.91377785,0.000219877,0.001278114,698260,0.932017877,1.619853112,0,0,1,1,medium-performing
599,1,82,5411,5472.21,164,30,33,1.092787364,4670,-0.046314012,-0.018292683,0.033333333,0.177622795,0.10140376,0.055555556,38.1,41,1994.833333,1875,0.636513968,9,2.013998718,3,0.467652187,0.672590549,1.298425603,0.500402224,97,86.36543951,0.000247402,0.002708408,381114,1.085722857,1.953041037,0,0,0,0,poorly-performing
600,1,59,5411,6403.28,194,45,16,0.376770161,7308,0.121162904,0.154639175,0.044444444,0.177622795,0.10140376,0.055555556,39.17777778,39,1908.644444,1500,0.500402224,10,1.669350288,5,0.496851489,0.454417311,1.298617345,0.496021503,134,222.8884132,0.000251256,0.006862264,344876,1.033792098,1.591736104,0,1,0,1,medium-performing
601,1,160,5691,15412.58,240,192,15,1.506595088,5772,-0.087212524,0.025,-0.020833333,-0.033028781,-0.022058824,-0.013157895,37.86979167,37,2964.103281,1885,0.653057544,21,2.345238925,15,1.579140562,1.070144768,1.435648681,0.705706859,377,1285.177802,0.000259134,0.059321388,497586,1.048144662,1.820586217,0,1,0,1,medium-performing
